URL,Title,Category,Date,Story,Source
https://www.astroawani.com/berita-malaysia/pemimpin-asean-berhimpun-di-kuala-lumpur-untuk-sidang-kemuncak-mesyuarat-penting-hari-ini-522381,"Pemimpin ASEAN berhimpun di Kuala Lumpur untuk sidang kemuncak, mesyuarat penting hari ini",Berita Malaysia,26/05/2025 08:15 MYT,KUALA LUMPUR: Para pemimpin Asia Tenggara berhimpun di ibu negara hari ini bagi menghadiri Sidang Kemuncak ASEAN ke-46 dan siri mesyuarat peringkat tinggi berkaitan untuk membincangkan pelbagai isu utama serantau.,Astro Awani
https://www.astroawani.com/berita-malaysia/visi-komuniti-asean-2045-rancang-hala-tuju-ketahanan-keterangkuman-setiausaha-agung-522345,"Visi Komuniti ASEAN 2045 rancang hala tuju ketahanan, keterangkuman - Setiausaha Agung",Berita Malaysia,26/05/2025 08:00 MYT,"KUALA LUMPUR: Visi Komuniti ASEAN (ACV) 2045, yang bakal diterima pakai pemimpin serantau hari ini, akan menjadi peta hala tuju strategik selama 20 tahun yang berani, namun pragmatik untuk memimpin pembangunan rantau ini di tengah-tengah ketidaktentuan global.",Astro Awani
https://www.astroawani.com/berita-malaysia/polis-kelantan-buru-empat-lelaki-culik-pemilik-kedai-emas-522350,Polis Kelantan buru empat lelaki culik pemilik kedai emas,Berita Malaysia,26/05/2025 07:20 MYT,TUMPAT: Polis Kelantan sedang mengesan empat lelaki dipercayai terlibat dalam kes penculikan seorang pemilik kedai emas di Palekbang di sini pada 20 Mei lepas.,Astro Awani
https://www.astroawani.com/berita-malaysia/terkini-haji-2025-elak-jadi-mangsa-penipuan-ejen-mujamalah-522363,TERKINI HAJI 2025: Elak jadi mangsa penipuan ejen Mujamalah,Berita Malaysia,26/05/2025 06:50 MYT,MEKAH: Setiap tahun ada sahaja penipuan membabitkan visa Mujamalah.,Astro Awani
https://www.astroawani.com/berita-malaysia/polis-tahan-tiga-lelaki-suspek-kes-pukul-tetak-di-puchong-522352,"Polis tahan tiga lelaki suspek kes pukul, tetak di Puchong",Berita Malaysia,26/05/2025 05:30 MYT,"KUALA LUMPUR: Polis menahan tiga lelaki termasuk bekas suami kepada teman wanita mangsa kes pukul dan tetak di Pangsapuri Puchong Intan, Taman Puchong, dekat Subang Jaya, Khamis lepas.",Astro Awani
https://www.astroawani.com/berita-malaysia/malaysia-adakan-perbincangan-dua-hala-dengan-kemboja-bahrain-sempena-sidang-kemuncak-asean-522349,"Malaysia adakan perbincangan dua hala dengan Kemboja, Bahrain sempena Sidang Kemuncak ASEAN",Berita Malaysia,26/05/2025 05:20 MYT,"KUALA LUMPUR: Malaysia mengadakan pertemuan dua hala berasingan dengan Kemboja dan Bahrain semalam, sempena Sidang Kemuncak ASEAN ke-46, sebagai usaha memperkukuh komitmen terhadap kerjasama serantau dan antarabangsa.",Astro Awani
https://www.astroawani.com/berita-malaysia/perpaduan-asean-kekal-utuh-di-sebalik-cabaran-konsensus-lima-perkara-masih-relevan-setiausaha-agung-asean-522342,"Perpaduan ASEAN kekal utuh di sebalik cabaran, Konsensus Lima Perkara masih relevan - Setiausaha Agung ASEAN",Berita Malaysia,26/05/2025 05:10 MYT,"KUALA LUMPUR: Setiausaha Agung ASEAN Dr Kao Kim Hourn menegaskan bahawa blok serantau itu kekal bersatu dan komited terhadap kepusatan dan solidaritinya, meskipun berdepan tekanan luar dan cabaran berterusan seperti ketegangan di Laut China Selatan dan krisis di Myanmar.",Astro Awani
https://www.astroawani.com/berita-malaysia/berita-tempatan-pilihan-sepanjang-hari-ini-522291,Berita tempatan pilihan sepanjang hari ini,Berita Malaysia,25/05/2025 23:58 MYT,"ANTARA pelbagai berita dalam negara yang disiarkan di Astro AWANI, berikut adalah yang paling menjadi tumpuan sepanjang Ahad, 25 Mei 2025.",Astro Awani
https://www.astroawani.com/berita-malaysia/pm-singapura-lawrence-wong-tiba-malam-ini-untuk-sidang-kemuncak-asean-522338,PM Singapura Lawrence Wong tiba malam ini untuk Sidang Kemuncak ASEAN,Berita Malaysia,25/05/2025 22:44 MYT,"SEPANG: Perdana Menteri Singapura Lawrence Wong tiba di sini hari ini untuk menghadiri Sidang Kemuncak ASEAN ke-46 dan sidang kemuncak berkaitan, yang akan bermula esok di Pusat Konvensyen Kuala Lumpur (KLCC).",Astro Awani
https://www.astroawani.com/berita-malaysia/pm-thailand-tiba-di-kuala-lumpur-sempena-sidang-kemuncak-asean-ke46-522340,PM Thailand tiba di Kuala Lumpur sempena Sidang Kemuncak ASEAN Ke-46,Berita Malaysia,25/05/2025 22:44 MYT,SEPANG: Perdana Menteri Thailand Paetongtarn Shinawatra tiba di sini malam ini untuk menghadiri Sidang Kemuncak ASEAN ke-46 dan sidang kemuncak berkaitan yang akan bermula esok di Pusat Konvensyen Kuala Lumpur (KLCC).,Astro Awani
https://www.astroawani.com/berita-malaysia/prabowo-tiba-di-malaysia-untuk-sidang-kemuncak-asean-pertama-sebagai-presiden-indonesia-522334,Prabowo tiba di Malaysia untuk Sidang Kemuncak ASEAN pertama sebagai Presiden Indonesia,Berita Malaysia,25/05/2025 22:06 MYT,SUBANG: Presiden Indonesia Prabowo Subianto tiba di Malaysia untuk menghadiri Sidang Kemuncak ASEAN ke-46 dan sidang kemuncak berkaitan yang akan berlangsung di Pusat Konvensyen Kuala Lumpur (KLCC) pada 26 dan 27 Mei.,Astro Awani
https://www.astroawani.com/berita-malaysia/pemimpinpemimpin-asean-berhimpun-esok-untuk-sidang-kemuncak-ke46-mesyuarat-berkaitan-522332,"Pemimpin-pemimpin ASEAN berhimpun esok untuk Sidang Kemuncak Ke-46, mesyuarat berkaitan",Berita Malaysia,25/05/2025 22:06 MYT,"KUALA LUMPUR: Sidang Kemuncak ASEAN ke-46 dan mesyuarat berkaitan yang akan bermula esok, menghimpunkan pemimpin-pemimpin Asia Tenggara untuk perbincangan peringkat tinggi yang tertumpu kepada kerjasama serantau, integrasi ekonomi dan kestabilan geopolitik.",Astro Awani
https://www.astroawani.com/berita-malaysia/kanakkanak-perempuan-disyaki-didera-mungkin-ditempatkan-di-bawah-jkm-522333,Kanak-kanak perempuan disyaki didera mungkin ditempatkan di bawah JKM,Berita Malaysia,25/05/2025 22:06 MYT,GEORGE TOWN: Jabatan Kebajikan Masyarakat (JKM) Pulau Pinang berkemungkinan akan menempatkan kanak-kanak perempuan yang disyaki menjadi mangsa dera ibu bapanya di bawah penjagaan jabatan itu jika tiada saudara terdekat yang menjaganya.,Astro Awani
https://www.astroawani.com/berita-malaysia/simbah-asid-polis-ambil-sampel-bahan-kimia-di-kilang-getah-tempat-suspek-bekerja-522329,Simbah asid: Polis ambil sampel bahan kimia di kilang getah tempat suspek bekerja,Berita Malaysia,25/05/2025 21:38 MYT,"KOTA BHARU: Polis mengambil sampel bahan kimia dari sebuah kilang getah di Kuala Krai yang merupakan tempat kerja dua suspek kes simbah cecair dipercayai asid terhadap pengusaha spa di Bachok, 17 Mei lepas.",Astro Awani
https://www.astroawani.com/berita-malaysia/hari-raya-aidiladha-dijangka-jatuh-pada-6-jun-pusat-astronomi-antarabangsa-522328,Hari Raya Aidiladha dijangka jatuh pada 6 Jun - Pusat Astronomi Antarabangsa,Berita Malaysia,25/05/2025 20:20 MYT,"ABU DHABI: Umat Islam di kebanyakan negara Islam dijangka menyambut Hari Raya Aidiladha pada 6 Jun ini (Jumaat), menurut Pusat Astronomi Antarabangsa.",Astro Awani
https://www.astroawani.com/berita-malaysia/pekerja-pendawaian-diberkas-kurang-sejam-selepas-samun-kedai-runcit-522324,Pekerja pendawaian diberkas kurang sejam selepas samun kedai runcit,Berita Malaysia,25/05/2025 20:20 MYT,JERTIH: Seorang pekerja pendawaian elektrik diberkas kira-kira 45 minit selepas dipercayai melakukan samun bersenjata di sebuah kedai runcit 24 jam di sini semalam.,Astro Awani
https://www.astroawani.com/berita-malaysia/anwar-puji-kejayaan-grid-kuasa-asean-hargai-peranan-vietnam-pacu-peralihan-tenaga-serantau-522319,"Anwar puji kejayaan Grid Kuasa ASEAN, hargai peranan Vietnam pacu peralihan tenaga serantau",Berita Malaysia,25/05/2025 19:41 MYT,PUTRAJAYA: Malaysia menghargai peranan Vietnam yang disifatkan selaku rakan karib apabila dapat memutuskan keputusan penting seperti projek Grid Kuasa ASEAN (APG).,Astro Awani
https://www.astroawani.com/berita-malaysia/anwar-chinh-saksi-pertukaran-dokumen-mengenai-tenaga-pendidikan-dan-integrasi-asean-522317,"Anwar, Chinh saksi pertukaran dokumen mengenai tenaga, pendidikan dan integrasi ASEAN",Berita Malaysia,25/05/2025 19:30 MYT,"PUTRAJAYA: Perdana Menteri Datuk Seri Anwar Ibrahim dan rakan sejawatnya dari Vietnam Pham Minh Chinh hari ini menyaksikan pertukaran tiga dokumen antara Malaysia dan Vietnam yang menyasarkan pada pengukuhan kerjasama dalam tenaga, pendidikan dan integrasi serantau.",Astro Awani
https://www.astroawani.com/berita-malaysia/wanita-perlu-sedia-belajar-semula-tingkatkan-akses-kepada-teknologi-ceo-uob-malaysia-522321,"Wanita perlu sedia belajar semula, tingkatkan akses kepada teknologi - CEO UOB Malaysia",Berita Malaysia,25/05/2025 19:19 MYT,"KUALA LUMPUR: Dalam dunia yang semakin didorong teknologi dan perubahan pantas, pemimpin wanita perlu bersedia meninggalkan zon selesa, bersikap tangkas serta tahan diuji.",Astro Awani
https://www.astroawani.com/berita-malaysia/pm-hantar-permohonan-anjur-sidang-kemuncak-asean-522318,PM hantar permohonan anjur Sidang Kemuncak ASEAN-AS,Berita Malaysia,25/05/2025 18:43 MYT,"KUALA LUMPUR: Perdana Menteri, Datuk Seri Anwar Ibrahim sudah mengutus surat kepada pentadbiran Amerika Syarikat (AS) untuk mengadakan Sidang Kemuncak ASEAN-AS pada tahun 2025.",Astro Awani
https://www.astroawani.com/berita-malaysia/asean25-jumlah-instrumen-undangundang-diturunkan-permudah-proses-penyertaan-timor-leste-522314,"ASEAN25: Jumlah instrumen undang-undang diturunkan, permudah proses penyertaan Timor Leste",Berita Malaysia,25/05/2025 18:23 MYT,KUALA LUMPUR: Timor Leste perlu bekerja lebih keras untuk memenuhi Instrumen Undang-Undang ASEAN supaya dapat menjadi anggota penuh blok rantau itu.,Astro Awani
https://www.astroawani.com/berita-malaysia/majikan-sektor-perhotelan-pelancongan-digalak-ambil-banduan-parol-bekerja-522315,"Majikan sektor perhotelan, pelancongan digalak ambil banduan parol bekerja",Berita Malaysia,25/05/2025 18:07 MYT,JERTIH: Majikan dalam sektor pelancongan dan perhotelan di pulau peranginan di negeri ini digalakkan mengambil banduan yang menjalani sistem parol untuk bekerja di premis mereka.,Astro Awani
https://www.astroawani.com/berita-malaysia/negara-anggota-asean-perlu-perkukuh-kerjasama-tenaga-tpm-fadillah-522313,Negara anggota ASEAN perlu perkukuh kerjasama tenaga - TPM Fadillah,Berita Malaysia,25/05/2025 18:07 MYT,"KUALA LUMPUR: Negara anggota ASEAN perlu mengukuhkan kerjasama tenaga serantau sebagai sebahagian daripada strategi kemakmuran bersama, kata Timbalan Perdana Menteri Datuk Seri Fadillah Yusof.",Astro Awani
https://www.astroawani.com/berita-malaysia/libat-urus-semua-pihak-di-myanmar-langkah-penting-capai-keamanan-pm-anwar-522312,Libat urus semua pihak di Myanmar langkah penting capai keamanan - PM Anwar,Berita Malaysia,25/05/2025 17:45 MYT,"KUALA LUMPUR: Keputusan semua pihak berkepentingan utama di Myanmar untuk terlibat secara langsung dengan pemimpin ASEAN menandakan satu langkah penting ke hadapan dalam usaha menyelesaikan konflik berlarutan di negara itu, kata Perdana Menteri Datuk Seri Anwar Ibrahim.",Astro Awani
https://www.astroawani.com/berita-malaysia/nanta-ketuai-delegasi-malaysia-ke-korea-selatan-522450,Nanta ketuai delegasi Malaysia ke Korea Selatan,Berita Malaysia,25/05/2025 17:43 MYT,"PUTRAJAYA: Menteri Kerja Raya Datuk Seri Alexander Nanta Linggi akan mengetuai delegasi Malaysia ke Korea Selatan dalam rangka lawatan kerja rasmi bermula esok, sempena Sidang Mesyuarat Meja Bulat dan Forum Asia Pasifik Sistem Pengangkutan Pintar (ITS) 2025.",Astro Awani
https://www.astroawani.com/berita-malaysia/asean-gesa-myanmar-patuhi-5pc-termasuk-cadangan-utusan-khas-tetap-pantau-krisis-522310,"ASEAN gesa Myanmar patuhi 5PC, termasuk cadangan utusan khas tetap pantau krisis",Berita Malaysia,25/05/2025 17:38 MYT,KUALA LUMPUR: ASEAN menghantar mesej tegas kepada Myanmar untuk mematuhi Pelaksanaan Konsensus Lima Perkara (5PC) yang bertujuan meredakan konflik dalaman negara itu.,Astro Awani
https://www.astroawani.com/berita-malaysia/menteri-ekonomi-asean-bimbang-kemajuan-perlahan-berkaitan-fta-aseanindia-522311,Menteri Ekonomi ASEAN bimbang kemajuan perlahan berkaitan FTA ASEAN-India,Berita Malaysia,25/05/2025 17:25 MYT,"KUALA LUMPUR: Kalangan menteri ekonomi ASEAN menyuarakan kebimbangan mengenai kemajuan yang perlahan berkaitan perjanjian perdagangan bebas (FTA) blok ini dengan India, kata Menteri Pelaburan, Perdagangan dan Industri Tengku Datuk Seri Zafrul Abdul Aziz.",Astro Awani
https://www.astroawani.com/berita-malaysia/perjanjian-pm-defencedasal-beri-ruang-malaysia-hasilkan-dron-terbukti-di-medan-tempur-522308,Perjanjian PM Defence-DASAL beri ruang Malaysia hasilkan dron terbukti di medan tempur,Berita Malaysia,25/05/2025 17:05 MYT,"KUALA LUMPUR: Perjanjian strategik pemindahan teknologi antara syarikat DASAL Havacilik Teknolojileri A.S. dari Turki dan PM Defence Sdn Bhd (PMD), memberi peluang untuk Malaysia menghasilkan dron yang terbukti di medan pertempuran dan perang.",Astro Awani
https://www.astroawani.com/berita-malaysia/hujan-lebat-ribut-petir-diramal-landa-11-negeri-hingga-6-petang-ini-522306,"Hujan lebat, ribut petir diramal landa 11 negeri hingga 6 petang ini",Berita Malaysia,25/05/2025 16:48 MYT,"KUALA LUMPUR: Jabatan Meteorologi Malaysia (MetMalaysia) mengeluarkan amaran ribut petir, hujan lebat dan angin kencang di 11 negeri hingga 6 petang ini.",Astro Awani
https://www.astroawani.com/berita-malaysia/perjanjian-grid-kuasa-asean-dimeterai-okt-2025-tengku-zafrul-522304,Perjanjian grid kuasa ASEAN dimeterai Okt 2025 - Tengku Zafrul,Berita Malaysia,25/05/2025 16:44 MYT,"KUALA LUMPUR: Rundingan mengenai Memorandum Perjanjian Dipertingkatkan bagi Grid Kuasa ASEAN (APG), yang bertujuan memperkukuh keselamatan, kesalinghubungan dan kemampanan tenaga, dijangka dimuktamadkan dan dimeterai pada Mesyuarat Menteri-Menteri Tenaga ASEAN ke-43, Oktober ini.",Astro Awani
https://www.astroawani.com/berita-malaysia/pelaksanaan-pelan-tindakan-ekonomi-asean-catat-kemajuan-ketara-pada-97-peratus-tengku-zafrul-522302,Pelaksanaan pelan tindakan ekonomi ASEAN catat kemajuan ketara pada 97 peratus - Tengku Zafrul,Berita Malaysia,25/05/2025 16:35 MYT,KUALA LUMPUR: Kadar pelaksanaan Pelan Tindakan Komuniti Ekonomi ASEAN (AEC) 2025 berada di tahap yang membanggakan iaitu pada 97 peratus dengan 75 peratus langkah-langkah telahpun diselesaikan dan 22 peratus sedang dilaksanakan.,Astro Awani
https://www.astroawani.com/berita-malaysia/asean-muktamad-rundingan-acfta-30-atiga-bagi-perkukuh-integrasi-dan-pertumbuhan-tengku-zafrul-522301,"ASEAN muktamad rundingan ACFTA 3.0, ATIGA bagi perkukuh integrasi dan pertumbuhan - Tengku Zafrul",Berita Malaysia,25/05/2025 16:28 MYT,"KUALA LUMPUR: Menteri-Menteri Ekonomi ASEAN hari ini memuktamadkan rundingan Perjanjian Perdagangan Bebas ASEAN-China 3.0, dan penyempurnaan naik taraf Perjanjian Perdagangan Barangan ASEAN (ATIGA), satu langkah penting untuk integrasi ekonomi dan pertumbuhan yang lebih utuh.",Astro Awani
https://www.astroawani.com/berita-malaysia/asean-sarawak-bakal-jadi-negeri-berpendapatan-tinggi-peneraju-ekonomi-hijau-asia-522286,"ASEAN: Sarawak bakal jadi negeri berpendapatan tinggi, peneraju ekonomi hijau Asia",Berita Malaysia,25/05/2025 15:52 MYT,KUALA LUMPUR: Sarawak bakal muncul sebagai negeri berpendapatan tinggi menjelang 2030 sambil memainkan peranan utama dalam peralihan tenaga hijau serantau.,Astro Awani
https://www.astroawani.com/berita-malaysia/pelaburan-tidak-wujud-ahli-perniagaan-lesap-rm53-juta-terperdaya-ms-ng-522300,Pelaburan tidak wujud: Ahli perniagaan lesap RM5.3 juta terperdaya ‘Ms Ng’,Berita Malaysia,25/05/2025 15:41 MYT,KUALA LUMPUR: Seorang ahli perniagaan berusia 67 tahun kerugian RM5.3 juta selepas terperdaya dengan skim pelaburan yang dipromosikan menerusi iklan di aplikasi Google.,Astro Awani
https://www.astroawani.com/berita-malaysia/sidang-kemuncak-asean-ke46-pemimpin-asean-gcc-tiba-di-malaysia-522299,"Sidang Kemuncak ASEAN ke-46: Pemimpin ASEAN, GCC tiba di Malaysia",Berita Malaysia,25/05/2025 15:39 MYT,SEPANG: Pemimpin dari negara Asia Tenggara dan Majlis Kerjasama Teluk (GCC) tiba di Malaysia untuk menghadiri Sidang Kemuncak ASEAN-GCC ke-2 yang berlangsung serentak dengan Sidang Kemuncak ASEAN ke-46 bermula pada 26 dan 27 Mei.,Astro Awani
https://www.astroawani.com/berita-malaysia/menteri-luar-asean-terima-pakai-draf-adendum-kepada-perjanjian-seanwfz-522297,Menteri Luar ASEAN terima pakai draf adendum kepada perjanjian SEANWFZ,Berita Malaysia,25/05/2025 15:24 MYT,"KUALA LUMPUR: Menteri-menteri Luar ASEAN telah mempertimbangkan dan menerima pakai draf adendum kepada perjanjian mengenai Zon Bebas Senjata Nuklear Asia Tenggara (SEANWFZ), yang menyerlahkan satu lagi langkah konkrit dalam laluan Timor-Leste ke arah keahlian penuh dalam blok serantau tersebut.",Astro Awani
https://www.astroawani.com/berita-malaysia/ekonomi-asean-berkembang-pada-47-peratus-pada-2025-tengku-zafrul-522296,Ekonomi ASEAN berkembang pada 4.7 peratus pada 2025 - Tengku Zafrul,Berita Malaysia,25/05/2025 15:06 MYT,"KUALA LUMPUR: Unjuran pertumbuhan Keluaran Dalam Negara Kasar (KDNK) kolektif ASEAN dijangka meningkat kepada 4.7 peratus pada 2025 berbanding 4.2 peratus tahun lepas, kata Menteri Pelaburan, Perdagangan dan Industri Tengku Datuk Seri Zafrul Abdul Aziz.",Astro Awani
https://www.astroawani.com/berita-malaysia/reman-ibu-disyaki-dera-anak-perempuan-disambung-empat-hari-polis-522295,Reman ibu disyaki dera anak perempuan disambung empat hari - Polis,Berita Malaysia,25/05/2025 15:00 MYT,"BALIK PULAU: Perintah reman terhadap ibu kepada kanak-kanak perempuan yang disyaki didera di Sungai Ara di sini, dilanjutkan empat hari lagi sehingga 29 Mei ini.",Astro Awani
https://www.astroawani.com/berita-malaysia/malaysia-laos-setuju-percepat-fasa-kedua-grid-kuasa-asean-522294,"Malaysia, Laos setuju percepat fasa kedua Grid Kuasa ASEAN",Berita Malaysia,25/05/2025 14:33 MYT,"PUTRAJAYA: Malaysia dan Laos bersetuju untuk mempercepat pelaksanaan fasa kedua Projek Grid Kuasa ASEAN yang akan menghubungkan Laos, Kemboja dan Thailand ke Malaysia dan Singapura.",Astro Awani
https://www.astroawani.com/berita-malaysia/malaysia-timorleste-bincang-integrasi-asean-kerjasama-serantau-522287,"Malaysia, Timor-Leste bincang integrasi ASEAN, kerjasama serantau",Berita Malaysia,25/05/2025 14:30 MYT,"KUALA LUMPUR: Menteri Luar Datuk Seri Mohamad Hasan mengadakan pertemuan dua hala dengan rakan sejawatnya dari Timor-Leste, Bendito dos Santos Freitas, di luar Sidang Kemuncak ASEAN ke-46 di sini hari ini.",Astro Awani
https://www.astroawani.com/berita-malaysia/tarif-trump-asean-tidak-bertindak-balas-lebih-cenderung-dialog-dan-dekati-blok-ekonomi-lain-522292,"Tarif Trump: 'ASEAN tidak bertindak balas, lebih cenderung dialog dan dekati blok ekonomi lain'",Berita Malaysia,25/05/2025 14:20 MYT,KUALA LUMPUR: Mesyuarat Majlis Komuniti Ekonomi ASEAN (AECC) ke-27 yang berlangsung di ibu negara pada Ahad tidak berhasrat untuk memperkenalkan sebarang polisi tindak balas yang agresif terhadap pelaksanaan tarif Donald Trump terhadap rantau ini.,Astro Awani
https://www.astroawani.com/berita-malaysia/pasangan-warga-emas-maut-kereta-langgar-belakang-lori-522284,"Pasangan warga emas maut, kereta langgar belakang lori",Berita Malaysia,25/05/2025 14:00 MYT,"BATU PAHAT: Sepasang suami isteri warga emas maut selepas kereta dinaiki mereka melanggar belakang sebuah lori di persimpangan lampu isyarat di Jalan Bindu, Tongkang Pechah, di sini, pada Sabtu.",Astro Awani
https://www.astroawani.com/berita-malaysia/asean-perlu-lebih-berani-berhenti-guna-pendekatan-businessusual-tengku-zafrul-522288,"ASEAN perlu lebih berani, berhenti guna pendekatan ‘business-as-usual’ - Tengku Zafrul",Berita Malaysia,25/05/2025 13:40 MYT,"KUALA LUMPUR: ASEAN perlu melepaskan diri daripada pendekatan ‘urusan seperti biasa’, dan mengguna pakai strategi yang lebih berani, mampan, dan memandang ke hadapan, bagi melindungi dan memajukan kepentingan sosio-ekonomi rantau ini.",Astro Awani
https://www.astroawani.com/berita-malaysia/transformasi-digital-penentu-daya-saing-asean-di-masa-hadapan-mohamad-hasan-522289,Transformasi digital penentu daya saing ASEAN di masa hadapan - Mohamad Hasan,Berita Malaysia,25/05/2025 13:35 MYT,"KUALA LUMPUR: Kemajuan pesat teknologi digital, khususnya dalam Kecerdasan Buatan (AI) dan pengkomputeran kuantum, menyebabkan negara anggota ASEAN tidak boleh sesekali ketinggalan untuk bersaing dengan negara-negara lain.",Astro Awani
https://www.astroawani.com/berita-malaysia/suspek-miliki-23-rekod-jenayah-cuba-lari-dari-polis-rempuh-dua-kenderaan-522282,"Suspek miliki 23 rekod jenayah cuba lari dari polis, rempuh dua kenderaan",Berita Malaysia,25/05/2025 13:00 MYT,SEREMBAN : Tindakan mencurigakan sebuah kenderaan di Jalan Tampin-Seremban awal Ahad membawa kepada penahanan tiga individu termasuk seorang daripadanya mempunyai 23 rekod jenayah lampau.,Astro Awani
https://www.astroawani.com/berita-malaysia/isteri-pm-laos-luang-masa-naik-cruise-tasik-putrajaya-522279,Isteri PM Laos luang masa naik Cruise Tasik Putrajaya,Berita Malaysia,25/05/2025 12:50 MYT,"PUTRAJAYA: Isteri Perdana Menteri Laos Vandara Siphadone hari ini meluangkan masa menaiki Cruise Tasik Putrajaya, mengelilingi tasik dan menikmati keindahan landskapnya.",Astro Awani
https://www.astroawani.com/berita-malaysia/suspek-kes-tetak-pukul-di-puchong-miliki-rekod-jenayah-522280,"Suspek kes tetak, pukul di Puchong miliki rekod jenayah",Berita Malaysia,25/05/2025 12:30 MYT,"KUALA LUMPUR: Seorang daripada tiga suspek yang disyaki terbabit dalam kes pukul dan tetak seorang lelaki di sebuah pangsapuri di Taman Puchong, Subang Jaya semalam mempunyai rekod jenayah lampau.",Astro Awani
https://www.astroawani.com/berita-malaysia/petra-skuad-projek-solar-mbkt-jadi-contoh-nasional-jimat-lebih-rm200000-setahun-522290,"PETRA Skuad: Projek solar MBKT jadi contoh nasional, jimat lebih RM200,000 setahun",Berita Malaysia,25/05/2025 11:55 MYT,"KUALA TERENGGANU: Kerajaan menggalakkan lebih banyak agensi awam dan pihak berkuasa tempatan (PBT) mengambil langkah proaktif dalam melaksanakan pemasangan sistem solar, selaras dengan usaha mempercepat agenda tenaga boleh baharu negara.",Astro Awani
https://www.astroawani.com/berita-malaysia/gelang-pengenalan-diri-bantu-kes-kecemasan-jemaah-haji-th-522276,Gelang pengenalan diri bantu kes kecemasan jemaah haji -TH,Berita Malaysia,25/05/2025 11:50 MYT,"MEKAH: Jemaah haji Malaysia bagi musim 1446H/2025M diingatkan agar sentiasa memakai gelang pengenalan diri sepanjang berada di Tanah Suci, bagi menjamin keselamatan serta memudahkan urusan bantuan sekiranya berlaku sebarang kecemasan.",Astro Awani
https://www.astroawani.com/berita-malaysia/terowong-flora-serikan-ketibaan-pemimpin-ke-sidang-kemuncak-asean-522267,Terowong flora serikan ketibaan pemimpin ke Sidang Kemuncak ASEAN,Berita Malaysia,25/05/2025 11:30 MYT,"KUALA LUMPUR: Struktur terowong flora indah sepanjang 320 meter di pekarangan Pusat Konvensyen Kuala Lumpur (KLCC) di sini bukan sekadar hiasan, tetapi juga menjadi simbol sambutan mesra Malaysia kepada para pemimpin ASEAN bersempena dengan Sidang Kemuncak ke-46 pada 26 hingga 27 Mei ini.",Astro Awani
https://www.astroawani.com/berita-malaysia/jawatan-ketua-pesuruhjaya-sprm-satu-amanah-bukan-simbol-legasi-azam-522269,"Jawatan Ketua Pesuruhjaya SPRM satu amanah, bukan simbol legasi - Azam",Berita Malaysia,25/05/2025 11:20 MYT,PUTRAJAYA: Lebih empat dekad mencurahkan bakti kepada Suruhanjaya Pencegahan Rasuah Malaysia (SPRM) Tan Sri Azam Baki tetap teguh dengan prinsip tidak mengharapkan sebarang pengiktirafan atau sanjungan atas segala jasanya.,Astro Awani
https://www.astroawani.com/berita-malaysia/asean-tidak-boleh-berdiam-diri-dalam-isu-kemanusiaan-global-mohamad-522271,ASEAN tidak boleh berdiam diri dalam isu kemanusiaan global - Mohamad,Berita Malaysia,25/05/2025 11:10 MYT,KUALA LUMPUR: ASEAN tidak boleh berdiam diri terhadap krisis global seperti kekejaman dan penindasan berterusan rejim Zionis terhadap penduduk di Gaza.,Astro Awani
https://www.astroawani.com/berita-malaysia/perdana-menteri-laos-diberikan-sambutan-rasmi-di-perdana-putra-522268,Perdana Menteri Laos diberikan sambutan rasmi di Perdana Putra,Berita Malaysia,25/05/2025 11:00 MYT,"PUTRAJAYA: Perdana Menteri Laos, Sonexay Siphandone yang sedang dalam lawatan rasmi selama tiga hari ke Malaysia, telah diberi sambutan rasmi di Kompleks Perdana Putra, di sini, hari ini.",Astro Awani
https://www.astroawani.com/berita-malaysia/pga-tumpaskan-kegiatan-seludup-lebih-90000-batang-rokok-di-pasir-mas-522265,"PGA tumpaskan kegiatan seludup lebih 90,000 batang rokok di Pasir Mas",Berita Malaysia,25/05/2025 10:50 MYT,"KOTA BHARU: Pasukan Gerakan Am (PGA) menumpaskan kegiatan penyeludupan lebih 90,000 batang rokok dalam serbuan di sebuah rumah dekat Kampung Bunut Susu, Pasir Mas, di sini, menerusi Op Taring Wawasan Kelantan, pada Khamis lepas.",Astro Awani
https://www.astroawani.com/berita-malaysia/malaysia-tekad-perkukuh-perdagangan-intraasean-tengku-zafrul-522261,Malaysia tekad perkukuh perdagangan intra-ASEAN - Tengku Zafrul,Berita Malaysia,25/05/2025 10:40 MYT,"KUALA LUMPUR: Malaysia komited untuk memperkukuh perdagangan intra-ASEAN dalam usaha mengurangkan kebergantungan kepada rakan dagang luar, kata Menteri Pelaburan, Perdagangan dan Industri, Tengku Datuk Seri Zafrul Abdul Aziz.",Astro Awani
https://www.astroawani.com/berita-malaysia/asean-perlu-perkukuh-kesatuan-hadapi-tekanan-kuasa-besar-mohamad-522266,ASEAN perlu perkukuh kesatuan hadapi tekanan kuasa besar - Mohamad,Berita Malaysia,25/05/2025 10:30 MYT,"KUALA LUMPUR: Menteri Luar, Datuk Seri Mohamad Hasan menegaskan, ASEAN perlu memperkukuh prinsip kesatuan dan kepusatan serantau dalam mendepani tekanan geopolitik dan ekonomi yang semakin memuncak dari luar.",Astro Awani
