URL,Title,Category,Date,Story
https://www.astroawani.com/berita-malaysia/persatuan-pandu-puteri-kukuhkan-perpaduan-rentas-kaum-agama-521446,"Persatuan Pandu Puteri kukuhkan perpaduan rentas kaum, agama",Berita Malaysia,19/05/2025 23:15 MYT,"KOTA BHARU: Persatuan Pandu Puteri Malaysia terus menekankan perpaduan tanpa mengira kaum, agama dan status sosial menerusi pendekatan berteraskan kerangka UNITY iaitu singkatan kepada United, Networking, Inclusive, Teamwork dan Youth Driven."
https://www.astroawani.com/berita-malaysia/polis-musnah-bom-jenis-artileri-di-seri-iskandar-521463,Polis musnah bom jenis artileri di Seri Iskandar,Berita Malaysia,19/05/2025 22:48 MYT,"IPOH: Sebutir bom jenis Artileri 155 milimeter ditemui seorang pekerja tapak projek di sebuah kawasan lapang di Sungai Tumbuh, Bandar Universiti, Seri Iskandar semalam."
https://www.astroawani.com/berita-malaysia/belia-malaysia-positif-terhadap-asean-perlu-lebih-pendedahan-kajian-521430,"Belia Malaysia positif terhadap ASEAN, perlu lebih pendedahan - Kajian",Berita Malaysia,19/05/2025 22:45 MYT,"KUALA LUMPUR: Golongan belia di negara ini secara umumnya menunjukkan sentimen yang positif terhadap ASEAN meskipun tahap pengetahuan dan kesedaran mengenai fungsi serta inisiatif badan serantau itu dilihat sederhara, menurut kajian terkini."
https://www.astroawani.com/berita-malaysia/pengarah-syarikat-didakwa-beri-pernyataan-palsu-kepada-pendaftar-syarikat-521429,Pengarah syarikat didakwa beri pernyataan palsu kepada Pendaftar Syarikat,Berita Malaysia,19/05/2025 22:30 MYT,"KUALA LUMPUR: Seorang pengarah syarikat pembinaan mengaku tidak bersalah di Mahkamah Sesyen di sini hari ini, atas tiga pertuduhan membuat pernyataan palsu kepada Pendaftar Syarikat mengenai pelantikan, peletakan jawatan dan pemindahan saham, tiga tahun lepas."
https://www.astroawani.com/berita-malaysia/polis-nafi-penemuan-mayat-di-pj-terkait-kes-kehilangan-pamela-ling-521458,Polis nafi penemuan mayat di PJ terkait kes kehilangan Pamela Ling,Berita Malaysia,19/05/2025 21:45 MYT,"KUALA LUMPUR: Polis menafikan dakwaan berhubung penemuan mayat di sebuah rumah di Petaling Jaya, Selangor yang dikaitkan dengan kehilangan Datin Seri Pamela Ling, seperti dilaporkan portal The Rakyat Post pada Isnin."
https://www.astroawani.com/berita-malaysia/lokasi-pameran-lima-di-langkawi-akan-diperbesar-pm-521459,Lokasi pameran LIMA di Langkawi akan diperbesar - PM,Berita Malaysia,19/05/2025 21:15 MYT,LANGKAWI: Lokasi penganjuran Pameran Maritim dan Aeroangkasa Antarabangsa Langkawi (LIMA) di sini akan diperbesar bagi menampung lebih banyak penyertaan syarikat antarabangsa.
https://www.astroawani.com/berita-malaysia/dua-kelindan-maut-pemandu-cedera-lori-muatan-baja-terbabas-521436,"Dua kelindan maut, pemandu cedera lori muatan baja terbabas",Berita Malaysia,19/05/2025 20:45 MYT,"BINTULU: Dua kelindan maut manakala pemandu lori muatan baja cedera selepas kenderaan itu terbabas di Kilometer 16, Lebuhraya Pan Borneo, laluan Bintulu-Miri hari ini."
https://www.astroawani.com/berita-malaysia/operasi-penguatkuasaan-kenderaan-berat-diteruskan-521418,Operasi penguatkuasaan kenderaan berat diteruskan,Berita Malaysia,19/05/2025 20:15 MYT,"KUALA LUMPUR: Operasi penguatkuasaan terhadap kenderaan perdagangan akan terus dilaksanakan bagi memastikan keselamatan semua pengguna jalan raya, kata Pengarah Jabatan Siasatan dan Penguatkuasaan Trafik (JSPT) Bukit Aman Datuk Seri Mohd Yusri Hassan Basri."
https://www.astroawani.com/berita-malaysia/proses-rasionalisasi-subsidi-ron95-akan-diuruskan-sepenuhnya-oleh-mof-rafizi-521445,Proses rasionalisasi subsidi RON95 akan diuruskan sepenuhnya oleh MoF - Rafizi,Berita Malaysia,19/05/2025 19:52 MYT,"KUALA LUMPUR: Keputusan mengenai cadangan rasionalisasi subsidi bahan api RON95 telah diserahkan sepenuhnya kepada Kementerian Kewangan (MoF) seperti yang diputuskan Kabinet, kata Menteri Ekonomi Datuk Seri Rafizi Ramli."
https://www.astroawani.com/berita-malaysia/lelaki-tercampak-nyaris-dipanah-petir-di-jasin-521440,"Lelaki tercampak, nyaris dipanah petir di Jasin",Berita Malaysia,19/05/2025 19:40 MYT,"JASIN: Seorang lelaki berdepan detik cemas apabila hampir dipanah petir ketika sedang menutup pintu kereta di rumah ibu mentuanya di Kampung Batang Melaka, di sini semalam."
https://www.astroawani.com/berita-malaysia/hukuman-penjara-30-hari-pemandu-4x4-langgar-suami-isteri-diganti-penjara-6-bulan-521441,Hukuman penjara 30 hari pemandu 4x4 langgar suami isteri diganti penjara 6 bulan,Berita Malaysia,19/05/2025 19:10 MYT,"KUALA LUMPUR: Mahkamah Tinggi di sini hari ini menggantikan hukuman penjara 30 hari kepada penjara enam bulan terhadap pemandu pacuan empat roda yang melanggar pasangan suami isteri yang menaiki motosikal berkuasa tinggi, dua minggu lepas."
https://www.astroawani.com/berita-malaysia/rfp-teksi-air-di-pulau-pinang-dibatal-syarikat-gagal-patuhi-surat-niat-521407,"RFP teksi air di Pulau Pinang dibatal, syarikat gagal patuhi surat niat",Berita Malaysia,19/05/2025 18:45 MYT,GEORGE TOWN: Majlis Bandaraya Pulau Pinang (MBPP) bersetuju untuk membatalkan Permohonan Cadangan (RFP) teksi air berikutan pihak syarikat gagal mematuhi Surat Niat untuk mendapatkan semua kelulusan daripada Kementerian Pengangkutan (MOT).
https://www.astroawani.com/berita-malaysia/kkfp-platform-baharu-bantu-kesan-aset-jenayah-rasuah-di-luar-negara-azam-baki-521402,KKFP platform baharu bantu kesan aset jenayah rasuah di luar negara - Azam Baki,Berita Malaysia,19/05/2025 18:15 MYT,KUALA LUMPUR: Penubuhan Kumpulan Kerja Fraud Perakaunan (KKFP) dilihat sebagai langkah strategik dalam memperkukuh usaha negara mendapatkan semula wang dan aset hasil jenayah rasuah serta penyelewengan yang disembunyikan di luar negara.
https://www.astroawani.com/berita-malaysia/jabatan-akauntan-kesan-transaksi-penipuan-rm104-juta-di-sebuah-jabatan-persekutuan-521406,Jabatan Akauntan kesan transaksi penipuan RM10.4 juta di sebuah jabatan Persekutuan,Berita Malaysia,19/05/2025 18:00 MYT,"KUALA LUMPUR: Jabatan Akauntan Negara Malaysia (JANM) mengesan transaksi penipuan oleh penjawat awam, membabitkan kerugian RM10.4 juta di sebuah jabatan Persekutuan."
https://www.astroawani.com/berita-malaysia/banyak-sisa-elektronik-haram-masuk-ke-malaysia-dari-jepun-nik-nazmi-521424,"Banyak sisa elektronik haram masuk ke Malaysia dari Jepun, AS - Nik Nazmi",Berita Malaysia,19/05/2025 17:55 MYT,KLANG: Sebanyak 354 buah kontena disyaki mengandungi sisa elektronik atau e-waste dan sisa plastik ditahan pihak berkuasa sejak 14 Mac lalu di Pelabuhan Klang.
https://www.astroawani.com/berita-malaysia/seorang-lagi-jemaah-haji-malaysia-meninggal-dunia-akibat-serangan-jantung-521423,Seorang lagi jemaah haji Malaysia meninggal dunia akibat serangan jantung,Berita Malaysia,19/05/2025 17:50 MYT,"MAKKAH: Seorang lagi jemaah haji Malaysia meninggal dunia di Tanah Suci Makkah, akibat serangan jantung, hari ini."
https://www.astroawani.com/berita-malaysia/tanah-runtuh-di-gua-musang-laluan-utama-kini-boleh-dilalui-ahmad-zahid-521408,Tanah runtuh di Gua Musang: Laluan utama kini boleh dilalui - Ahmad Zahid,Berita Malaysia,19/05/2025 17:40 MYT,"KUALA LUMPUR: Laluan utama ke Pos Simpor dan Pos Gob, Gua Musang yang terjejas akibat kejadian tanah runtuh pada Sabtu, kini boleh dilalui semula oleh semua jenis kenderaan, kata Timbalan Perdana Menteri Datuk Seri Dr Ahmad Zahid Hamidi."
https://www.astroawani.com/berita-malaysia/lima25-tampilkan-penyertaan-tertinggi-fokus-inovasi-dan-industri-tempatan-521415,"LIMA’25: Tampilkan penyertaan tertinggi, fokus inovasi dan industri tempatan",Berita Malaysia,19/05/2025 17:30 MYT,"LANGKAWI: Pameran Maritim dan Aeroangkasa Antarabangsa Langkawi (LIMA) 2025 yang akan bermula esok hingga 24 Mei mencatat penyertaan tertinggi dalam sejarah penganjurannya, melibatkan 860 pempamer dari dalam dan luar negara."
https://www.astroawani.com/berita-malaysia/kes-peniaga-belon-lelaki-didenda-rm6000-tuduhan-hasut-ugut-penguat-kuasa-dbkl-521413,"Kes peniaga belon: Lelaki didenda RM6,000 tuduhan hasut, ugut penguat kuasa DBKL",Berita Malaysia,19/05/2025 17:15 MYT,"KUALA LUMPUR: Bapa lima anak didenda RM6,000 atau lima bulan penjara oleh Mahkamah Majistret di sini hari ini selepas mengaku menghasut dan mengugut anggota penguat kuasa Dewan Bandaraya Kuala Lumpur (DBKL) susulan insiden membabitkan peniaga belon yang tular hujung Mac lepas."
https://www.astroawani.com/berita-dunia/netanyahu-tunggang-agama-halalkan-serangan-baharu-ke-atas-gaza-penganalisis-521627,"Netanyahu tunggang agama, 'halalkan' serangan baharu ke atas Gaza - Penganalisis",Berita Dunia,20/05/2025 22:27 MYT,KUALA LUMPUR: Pemilihan nama Gideon’s Chariot untuk operasi ketenteraan baharu di Gaza oleh rejim Israel ialah tindakan menunggang agama untuk memujuk penyertaan rakyatnya dalam pasukan tentera negara haram itu.
https://www.astroawani.com/berita-dunia/eu-setuju-lancar-sistem-kawalan-sempadan-digital-secara-berperingkat-521599,EU setuju lancar sistem kawalan sempadan digital secara berperingkat,Berita Dunia,20/05/2025 22:00 MYT,"BRUSSELS: Dalam usaha untuk membendung migrasi tidak teratur, Kesatuan Eropah (EU) sedang bersiap sedia melancarkan Sistem Kemasukan-Keluar Elektronik (EES) baharu, lapor Agensi Berita Jerman (dpa)."
https://www.astroawani.com/berita-dunia/tiga-pelajar-cedera-ditikam-di-sekolah-finland-521622,Tiga pelajar cedera ditikam di sekolah Finland,Berita Dunia,20/05/2025 21:39 MYT,"HELSINKI: Sekurang-kurangnya tiga pelajar cedera ditikam di sebuah sekolah di selatan Finland pada Selasa, menurut pihak berkuasa, lapor Agensi Berita Jerman (dpa)."
https://www.astroawani.com/berita-dunia/lebih-8000-hektar-musnah-akibat-kebakaran-hutan-di-arizona-521621,"Lebih 8,000 hektar musnah akibat kebakaran hutan di Arizona",Berita Dunia,20/05/2025 21:39 MYT,"ANKARA/ISTANBUL: Kebakaran hutan yang berlarutan sejak Selasa lalu di Arizona, Amerika Syarikat memusnahkan 8,265 hektar, manakala pihak berkuasa mengeluarkan amaran ""Bendera Merah"" ekoran keadaan kering dan kelembapan yang rendah di kawasan itu, lapor Anadolu Ajansi."
https://www.astroawani.com/berita-dunia/indonesia-pantau-lonjakan-kes-covid19-di-asia-situasi-domestik-terkawal-521618,"Indonesia pantau lonjakan kes COVID-19 di Asia, situasi domestik terkawal",Berita Dunia,20/05/2025 20:41 MYT,"JAKARTA: Kementerian Kesihatan Indonesia sedang memantau peningkatan kes COVID-19 di beberapa negara Asia termasuk Singapura, Thailand dan Hong Kong, namun memberi jaminan bahawa situasi dalam negara kekal terkawal."
https://www.astroawani.com/berita-dunia/banjir-australia-timur-arahan-pemindahan-dikeluarkan-521588,Banjir Australia Timur: Arahan pemindahan dikeluarkan,Berita Dunia,20/05/2025 19:15 MYT,"SYDNEY: Arahan pemindahan telah dikeluarkan dan lebih 20 orang diselamatkan susulan kejadian banjir di negeri New South Wales (NSW), lapor Xinhua."
https://www.astroawani.com/berita-dunia/seludup-bahan-letupan-venezuela-gantung-penerbangan-keluar-masuk-dari-colombia-521551,"Seludup bahan letupan: Venezuela gantung penerbangan keluar, masuk dari Colombia",Berita Dunia,20/05/2025 18:45 MYT,"CARACAS: Venezuela menggantung semua penerbangan ke dan dari Colombia selepas pihak berkuasa mendedahkan satu rancangan mengenai penyeludupan bahan letupan ke negara itu melalui lapangan terbang Colombia pada Isnin, lapor Xinhua."
https://www.astroawani.com/berita-dunia/menterimenteri-luar-termasuk-eropah-desak-israel-buka-semula-akses-bantuan-kemanusiaan-ke-gaza-521556,Menteri-menteri luar termasuk Eropah desak Israel buka semula akses bantuan kemanusiaan ke Gaza,Berita Dunia,20/05/2025 18:30 MYT,"BERLIN: Menteri-menteri luar dari lebih 20 negara termasuk Jerman, Perancis dan Britain menggesa Israel membenarkan akses bantuan kemanusiaan ke Semenanjung Gaza sepenuhnya, lapor Agensi Berita Jerman (dpa)."
https://www.astroawani.com/berita-dunia/30-diselamat-selepas-kapal-indonesia-terbalik-berhampiran-pedra-branca-521587,30 diselamat selepas kapal Indonesia terbalik berhampiran Pedra Branca,Berita Dunia,20/05/2025 18:25 MYT,"SINGAPURA: Kesemua 30 orang yang berada di atas kapal berdaftar di Indonesia, Facific Memory II berjaya diselamatkan daripada perairan berhampiran Pedra Branca pada Selasa, menurut Penguasa Maritim dan Pelabuhan Singapura (MPA)."
https://www.astroawani.com/berita-dunia/suami-wartawan-senior-indonesia-najwa-shihab-meninggal-dunia-521581,"Suami wartawan senior Indonesia, Najwa Shihab, meninggal dunia",Berita Dunia,20/05/2025 17:34 MYT,"JAKARTA: Suami kepada wartawan senior Indonesia Najwa Shihab, Ibrahim Assegaf, meninggal dunia kira-kira jam 2.30 petang waktu tempatan, Selasa."
https://www.astroawani.com/berita-dunia/raja-salman-titah-tajaan-1000-jemaah-haji-palestin-daripada-keluarga-syahid-cedera-521552,"Raja Salman titah tajaan 1,000 jemaah haji Palestin daripada keluarga syahid, cedera",Berita Dunia,20/05/2025 17:17 MYT,"RIYADH: Raja Arab Saudi, Raja Salman bin Abdulaziz Al Saud menitahkan penajaan 1,000 jemaah haji dari kalangan keluarga syahid, tahanan dan mereka yang tercedera dalam kalangan rakyat Palestin untuk menunaikan ibadah Haji pada tahun ini, lapor Agensi Berita Saudi (SPA)."
https://www.astroawani.com/berita-dunia/asia-tenggara-dilanda-44-bencana-besar-minggu-lalu-aha-centre-521568,Asia Tenggara dilanda 44 bencana besar minggu lalu - AHA Centre,Berita Dunia,20/05/2025 17:04 MYT,"JAKARTA: Asia Tenggara mengalami 44 kejadian bencana besar minggu lalu termasuk banjir, tanah runtuh dan angin kencang yang melibatkan Indonesia, Filipina dan Thailand, menurut Pusat Penyelarasan ASEAN bagi Bantuan Kemanusiaan dalam Pengurusan Bencana (AHA Centre)."
https://www.astroawani.com/berita-dunia/enam-dikhuatiri-tertimbus-akibat-tanah-runtuh-di-jawa-timur-521535,Enam dikhuatiri tertimbus akibat tanah runtuh di Jawa Timur,Berita Dunia,20/05/2025 16:15 MYT,"JAKARTA: Seramai enam orang dikhuatiri tertimbus selepas kejadian tanah runtuh melanda daerah Trenggalek di Jawa Timur ekoran hujan lebat lebih sejam, menurut pegawai tempatan pada Selasa."
https://www.astroawani.com/berita-dunia/malone-lam-berdepan-tuduhan-baharu-di-kes-curi-us263-juta-mata-wang-kripto-521526,Malone Lam berdepan tuduhan baharu di AS kes curi US$263 juta mata wang kripto,Berita Dunia,20/05/2025 15:33 MYT,"SINGAPURA: Seorang warga Singapura, Malone Lam yang sebelum ini didakwa di Amerika Syarikat kerana mencuri mata wang kripto, kini dituduh mengetuai kumpulan jenayah yang dipercayai mencuri ratusan juta dolar dalam bentuk mata wang kripto, lapor media tempatan."
https://www.astroawani.com/berita-dunia/israel-terus-dikecam-negara-eropah-susulan-sekatan-bantuan-dan-ancaman-pengusiran-di-gaza-521517,Israel terus dikecam negara Eropah susulan sekatan bantuan dan ancaman pengusiran di Gaza,Berita Dunia,20/05/2025 13:45 MYT,"HELSINKI: Pemimpin politik dari Finland dan Sweden pada Isnin menyuarakan kebimbangan terhadap situasi kemanusiaan yang semakin merosot di Gaza ekoran kenyataan Perdana Menteri Israel, Benjamin Netanyahu yang memberi bayangan Israel bercadang mengambil alih sepenuhnya Semenanjung Gaza, lapor Xinhua."
https://www.astroawani.com/berita-dunia/pembantu-juruterbang-pengsan-ketika-kapten-ke-tandas-pesawat-disahkan-terbang-tanpa-kawalan-521512,"Pembantu juruterbang pengsan ketika kapten ke tandas, pesawat disahkan terbang tanpa kawalan",Berita Dunia,20/05/2025 12:50 MYT,"SATU laporan siasatan rasmi mendedahkan kejadian cemas yang berlaku tahun lalu melibatkan sebuah pesawat milik syarikat penerbangan Lufthansa, apabila ia terbang tanpa kawalan juruterbang selama kira-kira 10 minit."
https://www.astroawani.com/berita-dunia/kes-covid19-di-thailand-berganda-bangkok-catat-lebih-6000-jangkitan-521516,"Kes COVID-19 di Thailand berganda, Bangkok catat lebih 6,000 jangkitan",Berita Dunia,20/05/2025 12:30 MYT,"BANGKOK: Kes COVID-19 di Thailand meningkat kepada 33,030 minggu lalu, dengan lebih 6,000 kes dilaporkan di Bangkok, menurut Jabatan Kawalan Penyakit Thailand."
https://www.astroawani.com/berita-dunia/dua-pendaki-maut-di-gunung-lhotse-himalaya-521506,"Dua pendaki maut di Gunung Lhotse, Himalaya",Berita Dunia,20/05/2025 11:40 MYT,"NEW DELHI: Dua pendaki maut di Gunung Lhotse, yang terletak berhampiran Gunung Everest banjaran Himalaya, lapor Agensi Berita Jerman (dpa)."
https://www.astroawani.com/berita-dunia/israel-sasar-hospital-ditaja-qatar-di-gaza-521497,Israel sasar hospital ditaja Qatar di Gaza,Berita Dunia,20/05/2025 10:30 MYT,"ISTANBUL: Hospital Pemulihan dan Prostetik Sheikh Hamad bin Khalifa Al Thani di Gaza yang dibiayai Qatar diserang pada Isnin, menyebabkan kerosakan material, lapor Anadolu Ajansi (AA)."
https://www.astroawani.com/berita-dunia/gabungan-liberalnasional-australia-berpecah-521496,Gabungan Liberal-Nasional Australia berpecah,Berita Dunia,20/05/2025 10:20 MYT,"SYDNEY: Gabungan Liberal-Nasional, yang telah menjadi blok politik utama di Australia selama hampir 80 tahun, secara rasmi berpecah selepas kekalahan besar dalam pilihan raya persekutuan baru-baru ini."
https://www.astroawani.com/berita-dunia/netflix-tandatangani-perjanjian-untuk-siar-sesame-street-521495,Netflix tandatangani perjanjian untuk siar Sesame Street,Berita Dunia,20/05/2025 10:10 MYT,"LOS ANGELES: Netflix telah menandatangani perjanjian baharu untuk menyiarkan rancangan kanak-kanak ikonik, Sesame Street, kepada lebih 300 juta pelanggan di seluruh dunia."
https://www.astroawani.com/berita-dunia/atlet-britain-pecah-rekod-larian-terpantas-merentas-australia-521493,Atlet Britain pecah rekod larian terpantas merentas Australia,Berita Dunia,20/05/2025 09:50 MYT,"SYDNEY: William Goodge, seorang atlet ultra-endurance dari Britain, telah mencipta sejarah dengan menjadi individu terpantas yang berlari merentas Australia, menamatkan perjalanan sejauh 3,800km dalam tempoh 35 hari."
https://www.astroawani.com/berita-dunia/puting-beliung-landa-oklahoma-amaran-ribut-dikeluarkan-521492,"Puting beliung landa Oklahoma, amaran ribut dikeluarkan",Berita Dunia,20/05/2025 09:40 MYT,"OKLAHOMA: Sebuah puting beliung ganas telah melanda bandar Arnett, Oklahoma, di Amerika Syarikat (AS) menyebabkan kemusnahan besar dan meningkatkan kebimbangan terhadap cuaca ekstrem yang semakin kerap berlaku di negara itu."
https://www.astroawani.com/berita-dunia/kucing-ditangkap-menyeludup-dadah-ke-penjara-costa-rica-521485,Kucing ditangkap menyeludup dadah ke penjara Costa Rica,Berita Dunia,20/05/2025 08:50 MYT,"SAN JOSE: Pihak berkuasa Costa Rica telah menangkap seekor kucing yang digunakan untuk menyeludup dadah ke dalam Penjara Pococí, dalam satu kejadian yang mengejutkan dan mencetuskan perdebatan mengenai taktik penyeludupan yang semakin berani."
https://www.astroawani.com/berita-dunia/bayar-5-juta-kepada-keluarga-ashli-babbitt-521484,AS bayar AS$5 juta kepada keluarga Ashli Babbitt,Berita Dunia,20/05/2025 08:40 MYT,"WASHINGTON: Kerajaan Amerika Syarikat (AS) bersetuju untuk membayar AS$5 juta kepada keluarga Ashli Babbitt, seorang veteran Tentera Udara AS yang ditembak mati oleh pegawai polis Capitol ketika cuba memasuki bangunan Kongres pada 6 Januari 2021."
https://www.astroawani.com/berita-dunia/misteri-kubur-besar-dinosaur-di-sungai-kematian-akhirnya-terungkai-521479,Misteri kubur besar dinosaur di 'Sungai Kematian' akhirnya terungkai,Berita Dunia,20/05/2025 08:30 MYT,"ALBERTA: Para saintis akhirnya semakin hampir untuk menyelesaikan misteri kubur besar dinosaur di Pipestone Creek, yang digelar sebagai ""Sungai Kematian."""
https://www.astroawani.com/berita-dunia/diddy-didakwa-pecah-pintu-rumah-cassie-ventura-dengan-tukul-besi-521482,Diddy didakwa pecah pintu rumah Cassie Ventura dengan tukul besi,Berita Dunia,20/05/2025 08:20 MYT,"NEW YORK: Mahkamah di New York telah mendengar keterangan mengejutkan mengenai insiden di mana Sean ""Diddy"" Combs didakwa cuba memecahkan pintu pangsapuri bekas teman wanitanya, Cassie Ventura, menggunakan tukul besi selepas satu serangan ganas di sebuah hotel pada tahun 2016."
https://www.astroawani.com/berita-dunia/israel-benarkan-bantuan-ke-gaza-pbb-sifatkan-setitis-dalam-lautan-521478,"Israel benarkan bantuan ke Gaza, PBB sifatkan ""setitis dalam lautan""",Berita Dunia,20/05/2025 07:30 MYT,"GAZA: Israel akhirnya membenarkan sejumlah kecil bantuan kemanusiaan masuk ke Gaza selepas 11 minggu sekatan penuh, tetapi Pertubuhan Bangsa-Bangsa Bersatu (PBB) menyifatkan langkah itu sebagai tidak mencukupi untuk menangani krisis kemanusiaan yang semakin meruncing."
https://www.astroawani.com/berita-dunia/uk-perancis-kanada-ancam-sekatan-terhadap-israel-jika-perang-gaza-berterusan-521472,"UK, Perancis, Kanada ancam sekatan terhadap Israel jika perang Gaza berterusan",Berita Dunia,20/05/2025 07:00 MYT,"LONDON: Pemimpin United Kingdom (UK), Perancis, dan Kanada telah mengeluarkan kenyataan bersama yang mengecam tindakan Israel di Gaza dan mengancam untuk mengambil tindakan konkrit, termasuk sekatan, jika serangan berterusan dan bantuan kemanusiaan tidak dibenarkan masuk."
https://www.astroawani.com/berita-dunia/pm-sepanyol-seru-larangan-penyertaan-israel-dalam-eurovision-pertandingan-antarabangsa-521474,"PM Sepanyol seru larangan penyertaan Israel dalam Eurovision, pertandingan antarabangsa",Berita Dunia,20/05/2025 06:30 MYT,"GENEVA: Perdana Menteri Sepanyol pada Isnin menggesa supaya Israel dilarang daripada menyertai Eurovision dan pertandingan antarabangsa lain, dengan membandingkan tindakan terhadap Rusia berikutan perang di Ukraine dan menekankan keperluan konsistensi dalam mempertahankan hak asasi manusia serta undang-undang antarabangsa, lapor Anadolu Ajansi."
https://www.astroawani.com/berita-dunia/kanser-pengaruhi-semua-biden-ucap-terima-kasih-atas-sokongan-521469,Kanser pengaruhi semua: Biden ucap terima kasih atas sokongan,Berita Dunia,20/05/2025 06:10 MYT,"WASHINGTON: Bekas Presiden Amerika Syarikat (AS), Joe Biden menyampaikan penghargaan atas ucapan sokongan yang diterimanya selepas pengumuman diagnosis kansernya."
https://www.astroawani.com/berita-dunia/gunung-everest-catat-hari-pendakian-terpadat-musim-ini-521464,Gunung Everest catat hari pendakian terpadat musim ini,Berita Dunia,20/05/2025 04:15 MYT,"KUALA LUMPUR: Gunung Everest mencatatkan lonjakan bersejarah dalam kejayaan pendakian pada Ahad apabila seramai 135 pendaki berjaya menjejakkan kaki di puncak tertinggi dunia itu, menjadikannya antara hari paling padat bagi musim pendakian musim bunga tahun ini."
https://www.astroawani.com/berita-dunia/berita-antarabangsa-pilihan-sepanjang-hari-ini-521460,Berita antarabangsa pilihan sepanjang hari ini,Berita Dunia,19/05/2025 23:59 MYT,"ANTARA pelbagai berita luar negara yang disiarkan di Astro AWANI, berikut adalah yang paling menjadi tumpuan sepanjang Isnin, 19 Mei 2025."
https://www.astroawani.com/berita-dunia/rang-undangundang-pengurangan-cukai-trump-diluluskan-jawatankuasa-kongres-521465,Rang undang-undang pengurangan cukai Trump diluluskan jawatankuasa Kongres,Berita Dunia,19/05/2025 23:30 MYT,"WASHINGTON: Rang undang-undang pengurangan cukai oleh Presiden Amerika Syarikat Donald Trump diluluskan melalui undian jawatankuasa utama Kongres pada Ahad, membuka laluan untuk dibahaskan dan diundi di peringkat dewan penuh, lapor Xinhua."
https://www.astroawani.com/berita-dunia/jepun-akan-lancar-prasaringan-pelancong-bebas-visa-pada-tahun-kewangan-2028-521438,Jepun akan lancar prasaringan pelancong bebas visa pada tahun kewangan 2028,Berita Dunia,19/05/2025 21:30 MYT,"TOKYO: Jepun akan melancarkan saringan praketibaan untuk pelancong bebas visa pada tahun kewangan 2028, dalam usaha kerajaan untuk terus meningkatkan sektor pelancongan yang sedang berkembang pesat, lapor Agensi Berita Kyodo yang memetik Kementerian Kehakiman."
https://www.astroawani.com/berita-dunia/jejak-alharamain-che-loh-dijemput-ilahi-ketika-tawaf-sunat-kelima-521456,Jejak Al-Haramain: Che Loh dijemput Ilahi ketika tawaf sunat kelima,Berita Dunia,19/05/2025 21:00 MYT,"MEKAH: Jemaah haji, Allahyarham Abdullah Mat, 59, yang meninggal dunia akibat serangan jantung pada Isnin, dikatakan ketika dalam pusingan tawaf sunat kelima."
https://www.astroawani.com/berita-dunia/jerman-umum-tambahan-eur10-juta-untuk-who-susulan-pengunduran-521405,Jerman umum tambahan EUR10 juta untuk WHO susulan pengunduran AS,Berita Dunia,19/05/2025 21:00 MYT,"GENEVA: Jerman akan menyalurkan tambahan dana sebanyak EUR10 juta (US$11.2 juta) kepada Pertubuhan Kesihatan Sedunia (WHO) sebagai respons terhadap pengumuman pengunduran Amerika Syarikat daripada organisasi itu, umum Menteri Kesihatan Jerman Nina Warken pada Ahad di Geneva, lapor Agensi Berita Jerman (dpa)."
https://www.astroawani.com/berita-dunia/pendaki-britain-tawan-gunung-everest-buat-kali-ke19-521420,Pendaki Britain tawan Gunung Everest buat kali ke-19,Berita Dunia,19/05/2025 20:00 MYT,"KATHMANDU: Pendaki gunung Britain Kenton Cool pada Ahad berjaya menawan puncak Gunung Everest buat kali ke-19, sekali gus memecahkan rekod pendakian terbanyak oleh pendaki bukan daripada komuniti etnik Sherpa, lapor agensi berita Jerman (dpa)."
https://www.astroawani.com/berita-dunia/92-peratus-kediaman-di-gaza-rosak-atau-musnah-unrwa-521443,92 peratus kediaman di Gaza rosak atau musnah – UNRWA,Berita Dunia,19/05/2025 19:45 MYT,"GAZA: Agensi Bantuan dan Kerja Pertubuhan Bangsa-Bangsa Bersatu untuk Pelarian Palestin (UNRWA) melaporkan bahawa 92 peratus kediaman di Gaza telah rosak atau musnah, membuatkan penduduk dalam keadaan yang sangat kritikal."
https://www.astroawani.com/berita-dunia/serangan-ke-atas-hospital-jelas-pamer-niat-israel-lakukan-genosid-pejabat-media-gaza-521439,Serangan ke atas hospital jelas pamer niat Israel lakukan genosid - Pejabat Media Gaza,Berita Dunia,19/05/2025 19:30 MYT,GAZA: Pejabat media kerajaan Gaza menuduh tentera Israel melakukan pembunuhan beramai-ramai harian sebagai sebahagian daripada dasar sistematik untuk melakukan genosid.
https://www.astroawani.com/berita-dunia/tarif-trump-akan-menderita-tidak-lama-lagi-dr-mahathir-521433,Tarif Trump: ’AS akan menderita tidak lama lagi’ - Dr Mahathir,Berita Dunia,19/05/2025 18:40 MYT,PUTRAJAYA: Bekas Perdana Menteri Tun Dr Mahathir Mohamad meramalkan Amerika Syarikat (AS) akan terkesan dengan kadar tarif timbal balik yang dikenakan oleh Presiden Donald Trump.
